Lon	Lat	Region	TypeCatOld	KW_Simple	KW_Working	Name	Map
66.78500	27.77717	noData	xroads	rPoint	rPoint	RoutPoint1912	cornu19
37.46101	27.78542	noData	noData	noData	noData	noData	cornu7
66.60102	27.78580	noData	noData	noData	noData	noData	cornu20
30.80193	27.82334	noData	noData	noData	noData	noData	cornu11
58.81423	27.94899	noData	noData	noData	noData	noData	cornu19
37.09882	28.06301	noData	xroads	rPoint	rPoint	RoutPoint0909	cornu9
30.74369	28.11031	noData	noData	noData	noData	noData	cornu11
43.20428	28.30370	noData	noData	noData	noData	noData	cornu7
45.97228	28.39721	noData	noData	noData	noData	noData	cornu7
43.31851	28.75879	noData	noData	noData	noData	noData	cornu7
70.78331	28.82474	noData	noData	noData	noData	noData	cornu20
66.44280	28.97711	noData	noData	noData	noData	noData	cornu20
56.21906	29.09437	noData	xroads	rPoint	rPoint	RoutPoint0610	cornu6
43.45664	29.10056	noData	noData	noData	noData	noData	cornu7
47.95066	29.28136	noData	noData	noData	noData	noData	cornu9
58.95044	29.28565	noData	noData	noData	noData	noData	cornu19
30.78508	29.31064	noData	noData	noData	noData	noData	cornu11
66.55652	29.35067	noData	xroads	rPoint	rPoint	RoutPoint1914	cornu19
43.62134	29.45738	noData	noData	noData	noData	noData	cornu7
35.00898	29.52825	noData	noData	noData	noData	noData	cornu11
34.93982	29.54282	noData	noData	noData	noData	noData	cornu1
67.80363	29.54677	noData	xroads	rPoint	rPoint	RoutPoint1913	cornu19
67.81931	29.55107	noData	noData	noData	noData	noData	cornu20
34.99063	29.65149	noData	noData	noData	noData	noData	cornu7
53.26823	29.81491	noData	xroads	rPoint	rPoint	RoutPoint0609	cornu6
56.59167	29.88928	noData	xroads	rPoint	rPoint	RoutPoint0605	cornu6
43.70020	29.94647	noData	noData	noData	noData	noData	cornu7
32.59357	30.02974	noData	noData	noData	noData	noData	cornu11
32.52584	30.03235	noData	xroads	rPoint	rPoint	RoutPoint1001	cornu10
31.33835	30.04301	noData	noData	noData	noData	noData	cornu11
70.63104	30.07040	noData	xroads	rPoint	rPoint	RoutPoint1901	cornu19
35.51952	30.07515	noData	noData	noData	noData	noData	cornu9
35.19579	30.08115	noData	noData	noData	noData	noData	cornu1
69.87052	30.08179	noData	xroads	rPoint	rPoint	RoutPoint1903	cornu19
69.80863	30.08179	noData	xroads	rPoint	rPoint	RoutPoint1904	cornu19
71.36192	30.19113	noData	xroads	rPoint	rPoint	RoutPoint1902	cornu19
62.39350	30.19274	noData	xroads	rPoint	rPoint	RoutPoint1919	cornu19
70.81672	30.21787	noData	xroads	rPoint	rPoint	RoutPoint2002	cornu20
71.46893	30.22096	noData	noData	noData	noData	noData	cornu20
30.91381	30.32150	noData	xroads	rPoint	rPoint	RoutPoint1004	cornu10
48.27053	30.35814	noData	noData	noData	noData	noData	cornu4
47.74987	30.35843	noData	noData	noData	noData	noData	cornu9
35.36474	30.37325	noData	xroads	rPoint	rPoint	RoutPoint0902	cornu9
30.85404	30.40818	noData	noData	noData	noData	noData	cornu11
47.69669	30.41104	noData	noData	noData	noData	noData	cornu4
48.14520	30.44293	noData	xroads	rPoint	rPoint	RoutPoint0303	cornu3
47.98824	30.46191	noData	noData	noData	noData	noData	cornu4
48.01832	30.49382	noData	noData	noData	noData	noData	cornu4
48.33079	30.49821	noData	noData	noData	noData	noData	cornu3
47.82974	30.52970	noData	noData	noData	noData	noData	cornu4
29.64958	30.56858	noData	noData	noData	noData	noData	cornu10
43.76433	30.59292	noData	noData	noData	noData	noData	cornu3
50.23446	30.66423	noData	noData	noData	noData	noData	cornu4
61.68880	30.70435	noData	noData	noData	noData	noData	cornu6
35.42136	30.70785	noData	xroads	rPoint	rPoint	RoutPoint0901	cornu9
31.97132	30.77793	noData	xroads	rPoint	rPoint	RoutPoint1003	cornu10
35.44569	30.82286	noData	xroads	rPoint	rPoint	RoutPoint0101	cornu1
61.70041	30.83356	noData	xroads	rPoint	rPoint	RoutPoint1916	cornu19
29.30208	30.86496	noData	noData	noData	noData	noData	cornu13
29.68312	30.87398	noData	noData	noData	noData	noData	cornu11
47.45392	30.90107	noData	xroads	rPoint	rPoint	RoutPoint0302	cornu3
61.73531	30.90872	noData	xroads	rPoint	rPoint	RoutPoint1917	cornu19
35.48844	30.98790	noData	noData	noData	noData	noData	cornu9
30.87188	31.00529	noData	xroads	rPoint	rPoint	RoutPoint1002	cornu10
29.90688	31.17081	noData	noData	noData	noData	noData	cornu11
44.07704	31.22515	noData	noData	noData	noData	noData	cornu3
49.60608	31.22746	noData	noData	noData	noData	noData	cornu5
57.81614	31.25797	noData	xroads	rPoint	rPoint	RoutPoint0611	cornu6
49.65209	31.26226	noData	noData	noData	noData	noData	cornu6
15.30735	31.26948	noData	xroads	rPoint	rPoint	RoutPoint1301	cornu13
48.68540	31.28015	noData	noData	noData	noData	noData	cornu3
49.70340	31.28389	noData	xroads	rPoint	rPoint	RoutPoint0402	cornu4
48.72048	31.29161	noData	noData	noData	noData	noData	cornu5
48.78526	31.31565	noData	noData	noData	noData	noData	cornu6
30.44330	31.33164	noData	noData	noData	noData	noData	cornu11
35.35270	31.33329	noData	xroads	rPoint	rPoint	RoutPoint0102	cornu1
50.93021	31.47341	noData	noData	noData	noData	noData	cornu6
65.57805	31.48828	noData	xroads	rPoint	rPoint	RoutPoint1915	cornu19
34.75731	31.51257	noData	noData	noData	noData	noData	cornu9
60.02489	31.53768	noData	noData	noData	noData	noData	cornu19
34.58964	31.54965	noData	xroads	rPoint	rPoint	RoutPoint0109	cornu1
35.07899	31.57487	noData	xroads	rPoint	rPoint	RoutPoint0103	cornu1
34.56856	31.62179	noData	xroads	rPoint	rPoint	RoutPoint0110	cornu1
65.68334	31.62346	noData	noData	noData	noData	noData	cornu20
51.76804	31.65660	noData	xroads	rPoint	rPoint	RoutPoint0603	cornu6
35.00657	31.65743	noData	xroads	rPoint	rPoint	RoutPoint0104	cornu1
44.12492	31.68336	noData	noData	noData	noData	noData	cornu3
35.12345	31.68776	noData	xroads	rPoint	rPoint	RoutPoint0105	cornu1
35.84456	31.75556	noData	xroads	rPoint	rPoint	RoutPoint0904	cornu9
44.16909	31.77996	noData	noData	noData	noData	noData	cornu3
35.91693	31.79393	noData	xroads	rPoint	rPoint	RoutPoint0903	cornu9
35.52160	31.79889	noData	xroads	rPoint	rPoint	RoutPoint0108	cornu1
35.43461	31.80247	noData	xroads	rPoint	rPoint	RoutPoint0107	cornu1
11.95765	31.81735	noData	noData	noData	noData	noData	cornu13
35.37253	31.82820	noData	xroads	rPoint	rPoint	RoutPoint0106	cornu1
34.67797	31.83292	noData	xroads	rPoint	rPoint	RoutPoint0111	cornu1
35.39121	31.83503	noData	xroads	rPoint	rPoint	RoutPoint0114	cornu1
35.96204	31.87776	noData	noData	noData	noData	noData	cornu9
34.69828	31.88174	noData	xroads	rPoint	rPoint	RoutPoint0112	cornu1
54.35766	31.89254	noData	noData	noData	noData	noData	cornu5
34.82440	31.89870	noData	noData	noData	noData	noData	cornu9
35.18907	31.90712	noData	xroads	rPoint	rPoint	RoutPoint0113	cornu1
44.39517	31.95000	noData	noData	noData	noData	noData	cornu9
35.88713	31.97035	noData	xroads	rPoint	rPoint	RoutPoint0905	cornu9
39.82533	32.01350	noData	xroads	rPoint	rPoint	RoutPoint0907	cornu9
44.43464	32.02531	noData	noData	noData	noData	noData	cornu9
48.87520	32.05015	noData	noData	noData	noData	noData	cornu5
39.20032	32.14625	noData	xroads	rPoint	rPoint	RoutPoint0906	cornu9
48.27473	32.17092	noData	noData	noData	noData	noData	cornu5
47.70188	32.17254	noData	noData	noData	noData	noData	cornu4
51.09476	32.18002	noData	noData	noData	noData	noData	cornu6
48.26607	32.18402	noData	noData	noData	noData	noData	cornu3
48.22336	32.19102	noData	xroads	rPoint	rPoint	RoutPoint0401	cornu4
51.06598	32.21037	noData	noData	noData	noData	noData	cornu5
48.83732	32.26043	noData	noData	noData	noData	noData	cornu6
51.76790	32.26139	noData	noData	noData	noData	noData	cornu5
47.32451	32.26279	noData	noData	noData	noData	noData	cornu4
46.29782	32.28689	noData	noData	noData	noData	noData	cornu5
48.55166	32.28689	noData	noData	noData	noData	noData	cornu5
51.51612	32.33053	noData	noData	noData	noData	noData	cornu6
51.48274	32.34482	noData	noData	noData	noData	noData	cornu5
48.44628	32.36554	noData	noData	noData	noData	noData	cornu4
48.42553	32.39577	noData	xroads	rPoint	rPoint	RoutPoint0511	cornu5
36.47474	32.50000	noData	noData	noData	noData	noData	cornu1
43.42329	32.51337	noData	noData	noData	noData	noData	cornu9
45.74661	32.54476	noData	xroads	rPoint	rPoint	RoutPoint0301	cornu3
36.15839	32.57658	noData	noData	noData	noData	noData	cornu9
51.70116	32.60105	noData	xroads	rPoint	rPoint	RoutPoint0602	cornu6
51.66347	32.61096	noData	xroads	rPoint	rPoint	RoutPoint0508	cornu5
57.91210	32.63282	noData	xroads	rPoint	rPoint	RoutPoint0606	cornu6
51.66477	32.66634	noData	noData	noData	noData	noData	cornu4
51.69932	32.68807	noData	noData	noData	noData	noData	cornu6
35.54536	32.69767	noData	xroads	rPoint	rPoint	RoutPoint0115	cornu1
52.92404	32.69885	noData	xroads	rPoint	rPoint	RoutPoint0608	cornu6
-0.59001	32.74875	noData	xroads	rPoint	rPoint	RoutPoint1202	cornu12
51.71485	32.79657	noData	xroads	rPoint	rPoint	RoutPoint0506	cornu5
53.07304	32.85070	noData	noData	noData	noData	noData	cornu5
51.77508	32.86235	noData	xroads	rPoint	rPoint	RoutPoint0601	cornu6
51.73858	32.90366	noData	noData	noData	noData	noData	cornu6
48.25473	32.99018	noData	noData	noData	noData	noData	cornu4
67.99886	33.05542	noData	xroads	rPoint	rPoint	RoutPoint1918	cornu19
51.52136	33.08147	noData	noData	noData	noData	noData	cornu6
51.80662	33.08585	noData	noData	noData	noData	noData	cornu6
35.43519	33.12041	noData	xroads	rPoint	rPoint	RoutPoint0116	cornu1
55.38086	33.12436	noData	xroads	rPoint	rPoint	RoutPoint0607	cornu6
35.55753	33.22177	noData	xroads	rPoint	rPoint	RoutPoint0117	cornu1
44.36952	33.27226	noData	noData	noData	noData	noData	cornu9
62.07283	33.28523	noData	noData	noData	noData	noData	cornu19
51.81709	33.31798	noData	noData	noData	noData	noData	cornu6
36.21852	33.33301	noData	xroads	rPoint	rPoint	RoutPoint0121	cornu1
44.36753	33.34455	noData	noData	noData	noData	noData	cornu5
36.29258	33.35142	noData	noData	noData	noData	noData	cornu9
52.36838	33.35830	noData	noData	noData	noData	noData	cornu5
51.49257	33.38575	noData	noData	noData	noData	noData	cornu6
35.81024	33.45826	noData	noData	noData	noData	noData	cornu1
36.32613	33.49430	noData	noData	noData	noData	noData	cornu9
36.23688	33.54074	noData	xroads	rPoint	rPoint	RoutPoint0120	cornu1
68.40249	33.54097	noData	noData	noData	noData	noData	cornu17
68.43637	33.55626	noData	noData	noData	noData	noData	cornu20
46.82277	33.56159	noData	noData	noData	noData	noData	cornu3
52.08142	33.56257	noData	noData	noData	noData	noData	cornu6
42.80761	33.57325	noData	noData	noData	noData	noData	cornu9
62.22666	33.60547	noData	noData	noData	noData	noData	cornu19
-5.18383	33.62795	noData	xroads	rPoint	rPoint	RoutPoint1201	cornu12
69.15364	33.65729	noData	noData	noData	noData	noData	cornu20
59.10058	33.72816	noData	noData	noData	noData	noData	cornu6
35.55350	33.90176	noData	xroads	rPoint	rPoint	RoutPoint0118	cornu1
51.57108	33.96725	noData	noData	noData	noData	noData	cornu6
72.26004	33.98591	noData	noData	noData	noData	noData	cornu20
49.17180	34.04348	noData	xroads	rPoint	rPoint	RoutPoint0510	cornu5
-5.32758	34.16618	noData	xroads	rPoint	rPoint	RoutPoint1211	cornu12
42.13480	34.26758	noData	xroads	rPoint	rPoint	RoutPoint0201	cornu2
-3.85483	34.27893	noData	xroads	rPoint	rPoint	RoutPoint1210	cornu12
62.16897	34.28542	noData	noData	noData	noData	noData	cornu19
47.07328	34.32492	noData	noData	noData	noData	noData	cornu3
58.67412	34.34833	noData	noData	noData	noData	noData	cornu6
45.44783	34.34879	noData	noData	noData	noData	noData	cornu5
62.13052	34.35720	noData	noData	noData	noData	noData	cornu6
62.15348	34.37470	noData	xroads	rPoint	rPoint	RoutPoint1703	cornu17
41.61558	34.39315	noData	xroads	rPoint	rPoint	RoutPoint0202	cornu2
38.96647	34.39629	noData	noData	noData	noData	noData	cornu9
51.13776	34.45367	noData	noData	noData	noData	noData	cornu6
45.93589	34.47772	noData	noData	noData	noData	noData	cornu5
69.19413	34.47785	noData	noData	noData	noData	noData	cornu19
48.61600	34.48350	noData	xroads	rPoint	rPoint	RoutPoint0509	cornu5
45.62606	34.50032	noData	noData	noData	noData	noData	cornu5
69.15891	34.51774	noData	noData	noData	noData	noData	cornu20
-2.71334	34.56086	noData	xroads	rPoint	rPoint	RoutPoint1208	cornu12
47.46172	34.60864	noData	noData	noData	noData	noData	cornu16
50.98456	34.63299	noData	noData	noData	noData	noData	cornu6
48.53333	34.77385	noData	noData	noData	noData	noData	cornu16
48.63117	34.78374	noData	noData	noData	noData	noData	cornu6
60.86446	34.83238	noData	xroads	rPoint	rPoint	RoutPoint1718	cornu17
50.71791	34.85236	noData	xroads	rPoint	rPoint	RoutPoint0505	cornu5
35.90939	34.87034	noData	xroads	rPoint	rPoint	RoutPoint0122	cornu1
51.33934	34.92219	noData	noData	noData	noData	noData	cornu6
60.34540	35.01387	noData	noData	noData	noData	noData	cornu17
51.64843	35.07410	noData	noData	noData	noData	noData	cornu6
58.50574	35.07843	noData	noData	noData	noData	noData	cornu16
-2.38493	35.08397	noData	xroads	rPoint	rPoint	RoutPoint1207	cornu12
58.14671	35.14086	noData	noData	noData	noData	noData	cornu16
58.46290	35.14341	noData	noData	noData	noData	noData	cornu16
58.45104	35.15435	noData	noData	noData	noData	noData	cornu6
-3.84972	35.18225	noData	xroads	rPoint	rPoint	RoutPoint1209	cornu12
46.05227	35.19457	noData	noData	noData	noData	noData	cornu16
36.20321	35.20588	noData	noData	noData	noData	noData	cornu1
51.65000	35.24938	noData	xroads	rPoint	rPoint	RoutPoint0512	cornu5
43.49635	35.27799	noData	noData	noData	noData	noData	cornu3
51.68337	35.27841	noData	noData	noData	noData	noData	cornu6
51.10802	35.28295	noData	xroads	rPoint	rPoint	RoutPoint0504	cornu5
47.04910	35.29863	noData	noData	noData	noData	noData	cornu5
1.16626	35.31427	noData	xroads	rPoint	rPoint	RoutPoint1203	cornu12
45.96582	35.32503	noData	xroads	rPoint	rPoint	RoutPoint0501	cornu5
1.05376	35.36942	noData	xroads	rPoint	rPoint	RoutPoint1204	cornu12
9.97946	35.46735	noData	xroads	rPoint	rPoint	RoutPoint1215	cornu12
53.38562	35.47522	noData	noData	noData	noData	noData	cornu5
49.11483	35.49041	noData	xroads	rPoint	rPoint	RoutPoint0503	cornu5
53.44113	35.50081	noData	noData	noData	noData	noData	cornu6
51.52048	35.60216	noData	noData	noData	noData	noData	cornu6
38.78091	35.60228	noData	noData	noData	noData	noData	cornu2
10.08173	35.62546	noData	xroads	rPoint	rPoint	RoutPoint1216	cornu12
51.43887	35.62914	noData	noData	noData	noData	noData	cornu5
49.24766	35.67123	noData	xroads	rPoint	rPoint	RoutPoint0502	cornu5
7.59215	35.68292	noData	xroads	rPoint	rPoint	RoutPoint1220	cornu12
51.83058	35.69230	noData	xroads	rPoint	rPoint	RoutPoint1604	cornu16
-0.02807	35.75813	noData	xroads	rPoint	rPoint	RoutPoint1206	cornu12
-5.77175	35.76719	noData	noData	noData	noData	noData	cornu14
10.15332	35.77312	noData	xroads	rPoint	rPoint	RoutPoint1217	cornu12
46.37005	35.79772	noData	xroads	rPoint	rPoint	RoutPoint1601	cornu16
9.42149	35.80814	noData	xroads	rPoint	rPoint	RoutPoint1214	cornu12
67.90946	35.83560	noData	xroads	rPoint	rPoint	RoutPoint1719	cornu17
-5.33559	35.85216	noData	noData	noData	noData	noData	cornu14
39.02803	35.94116	noData	noData	noData	noData	noData	cornu1
59.25769	35.96126	noData	xroads	rPoint	rPoint	RoutPoint1702	cornu17
64.92682	35.96204	noData	xroads	rPoint	rPoint	RoutPoint1704	cornu17
49.57716	35.98341	noData	xroads	rPoint	rPoint	RoutPoint1619	cornu16
1.11796	35.99891	noData	xroads	rPoint	rPoint	RoutPoint1205	cornu12
68.72106	36.02592	noData	xroads	rPoint	rPoint	RoutPoint1707	cornu17
53.77497	36.03151	noData	noData	noData	noData	noData	cornu5
55.88938	36.03626	noData	noData	noData	noData	noData	cornu6
49.41561	36.05049	noData	xroads	rPoint	rPoint	RoutPoint1603	cornu16
49.32797	36.05502	noData	noData	noData	noData	noData	cornu5
49.35928	36.06817	noData	xroads	rPoint	rPoint	RoutPoint1602	cornu16
6.09115	36.06846	noData	xroads	rPoint	rPoint	RoutPoint1219	cornu12
38.05257	36.07390	noData	noData	noData	noData	noData	cornu2
58.51119	36.09963	noData	noData	noData	noData	noData	cornu16
39.00238	36.11144	noData	xroads	rPoint	rPoint	RoutPoint0204	cornu2
57.57918	36.11567	noData	noData	noData	noData	noData	cornu17
68.42587	36.12385	noData	xroads	rPoint	rPoint	RoutPoint1706	cornu17
58.85385	36.14366	noData	noData	noData	noData	noData	cornu16
54.35362	36.15702	noData	noData	noData	noData	noData	cornu6
57.90996	36.16630	noData	noData	noData	noData	noData	cornu16
57.70280	36.20464	noData	noData	noData	noData	noData	cornu16
57.49630	36.20872	noData	noData	noData	noData	noData	cornu6
37.17358	36.21078	noData	noData	noData	noData	noData	cornu2
58.81270	36.21692	noData	noData	noData	noData	noData	cornu6
50.00135	36.26165	noData	noData	noData	noData	noData	cornu16
-5.35593	36.26656	noData	xroads	rPoint	rPoint	RoutPoint1401	cornu14
62.61914	36.30715	noData	xroads	rPoint	rPoint	RoutPoint1705	cornu17
36.23744	36.36729	noData	xroads	rPoint	rPoint	RoutPoint0119	cornu1
39.28285	36.42290	noData	xroads	rPoint	rPoint	RoutPoint0203	cornu2
52.31039	36.42534	noData	xroads	rPoint	rPoint	RoutPoint1617	cornu16
52.35814	36.45524	noData	noData	noData	noData	noData	cornu6
52.36140	36.45828	noData	noData	noData	noData	noData	cornu5
42.69942	36.47095	noData	noData	noData	noData	noData	cornu16
37.96771	36.52013	noData	noData	noData	noData	noData	cornu1
38.25590	36.56491	noData	noData	noData	noData	noData	cornu1
5.26284	36.58463	noData	xroads	rPoint	rPoint	RoutPoint1218	cornu12
57.93021	36.61767	noData	noData	noData	noData	noData	cornu16
48.50775	36.67093	noData	noData	noData	noData	noData	cornu5
59.64504	36.75977	noData	xroads	rPoint	rPoint	RoutPoint1701	cornu17
-3.02432	36.78321	noData	xroads	rPoint	rPoint	RoutPoint1411	cornu14
-5.79474	36.78537	noData	xroads	rPoint	rPoint	RoutPoint1402	cornu14
8.49250	36.78991	noData	xroads	rPoint	rPoint	RoutPoint1212	cornu12
57.54651	36.81177	noData	noData	noData	noData	noData	cornu17
9.86752	36.87814	noData	xroads	rPoint	rPoint	RoutPoint1213	cornu12
39.05795	36.88700	noData	xroads	rPoint	rPoint	RoutPoint0205	cornu2
36.72114	36.96023	noData	noData	noData	noData	noData	cornu1
40.70137	37.14172	noData	xroads	rPoint	rPoint	RoutPoint0208	cornu2
46.14572	37.20353	noData	xroads	rPoint	rPoint	RoutPoint1609	cornu16
69.23151	37.28694	noData	xroads	rPoint	rPoint	RoutPoint1711	cornu17
-3.72030	37.36682	noData	xroads	rPoint	rPoint	RoutPoint1408	cornu14
-4.07548	37.47858	noData	xroads	rPoint	rPoint	RoutPoint1407	cornu14
38.56052	37.50303	noData	xroads	rPoint	rPoint	RoutPoint0206	cornu2
-5.18598	37.50854	noData	xroads	rPoint	rPoint	RoutPoint1405	cornu14
45.06928	37.51993	noData	noData	noData	noData	noData	cornu16
-4.96388	37.55276	noData	xroads	rPoint	rPoint	RoutPoint1404	cornu14
45.04559	37.55636	noData	xroads	rPoint	rPoint	RoutPoint1607	cornu16
69.58921	37.56589	noData	xroads	rPoint	rPoint	RoutPoint1709	cornu17
45.87267	37.58893	noData	xroads	rPoint	rPoint	RoutPoint1608	cornu16
-5.72640	37.60122	noData	xroads	rPoint	rPoint	RoutPoint1403	cornu14
69.88956	37.63329	noData	xroads	rPoint	rPoint	RoutPoint1708	cornu17
54.76182	37.63592	noData	xroads	rPoint	rPoint	RoutPoint1618	cornu16
-4.45404	37.70800	noData	xroads	rPoint	rPoint	RoutPoint1406	cornu14
-4.71391	37.83949	noData	xroads	rPoint	rPoint	RoutPoint1409	cornu14
-4.78494	37.85724	noData	xroads	rPoint	rPoint	RoutPoint1410	cornu14
48.33669	37.87282	noData	xroads	rPoint	rPoint	RoutPoint1616	cornu16
38.06612	37.90914	noData	xroads	rPoint	rPoint	RoutPoint0207	cornu2
41.61534	37.91206	noData	noData	noData	noData	noData	cornu16
40.11608	37.93697	noData	xroads	rPoint	rPoint	RoutPoint0210	cornu2
39.63395	38.00670	noData	xroads	rPoint	rPoint	RoutPoint0209	cornu2
69.25665	38.13029	noData	xroads	rPoint	rPoint	RoutPoint1710	cornu17
44.90509	38.13725	noData	xroads	rPoint	rPoint	RoutPoint1606	cornu16
67.88513	38.16197	noData	xroads	rPoint	rPoint	RoutPoint1712	cornu17
45.88063	38.29658	noData	xroads	rPoint	rPoint	RoutPoint1605	cornu16
-5.31816	38.30589	noData	xroads	rPoint	rPoint	RoutPoint1415	cornu14
69.33481	38.31427	noData	xroads	rPoint	rPoint	RoutPoint1729	cornu17
48.28798	38.37865	noData	xroads	rPoint	rPoint	RoutPoint1614	cornu16
-5.26376	38.48401	noData	xroads	rPoint	rPoint	RoutPoint1416	cornu14
69.14618	38.49824	noData	xroads	rPoint	rPoint	RoutPoint1727	cornu17
42.08843	38.54422	noData	noData	noData	noData	noData	cornu16
68.96102	38.56018	noData	xroads	rPoint	rPoint	RoutPoint1728	cornu17
66.31703	38.62997	noData	xroads	rPoint	rPoint	RoutPoint1713	cornu17
65.70845	38.91478	noData	xroads	rPoint	rPoint	RoutPoint1721	cornu17
42.47598	38.92386	noData	noData	noData	noData	noData	cornu16
-5.98896	38.94278	noData	xroads	rPoint	rPoint	RoutPoint1412	cornu14
41.54917	38.95424	noData	noData	noData	noData	noData	cornu16
43.09565	38.97385	noData	xroads	rPoint	rPoint	RoutPoint0211	cornu2
65.40939	38.97694	noData	xroads	rPoint	rPoint	RoutPoint1720	cornu17
43.01599	39.10290	noData	xroads	rPoint	rPoint	RoutPoint1610	cornu16
42.54358	39.35726	noData	noData	noData	noData	noData	cornu16
42.48018	39.36367	noData	xroads	rPoint	rPoint	RoutPoint1611	cornu16
-6.62559	39.53718	noData	xroads	rPoint	rPoint	RoutPoint1414	cornu14
41.82256	39.63372	noData	noData	noData	noData	noData	cornu16
-6.56085	39.74353	noData	xroads	rPoint	rPoint	RoutPoint1413	cornu14
67.98617	39.93544	noData	xroads	rPoint	rPoint	RoutPoint1725	cornu17
63.96440	39.96155	noData	xroads	rPoint	rPoint	RoutPoint1722	cornu17
69.22893	40.07418	noData	xroads	rPoint	rPoint	RoutPoint1714	cornu17
41.46956	40.23295	noData	noData	noData	noData	noData	cornu16
62.43972	40.23741	noData	xroads	rPoint	rPoint	RoutPoint1717	cornu17
69.66363	40.26668	noData	xroads	rPoint	rPoint	RoutPoint1726	cornu17
70.58950	40.43031	noData	xroads	rPoint	rPoint	RoutPoint1715	cornu17
47.19945	40.52049	noData	xroads	rPoint	rPoint	RoutPoint1612	cornu16
