id,diedAt,country,city
HA1981,1102,MACROREG-MAWARANNAHR,BALAYAN_694E411N_S_TRAN
HA1981,1102,MACROREG-RUM,AMID_402E379N_S_AQUR
HA1982,1105,MACROREG-RUM,AMID_402E379N_S_AQUR
HA1982,1105,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA1983,1100,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA1984,1101,MACROREG-SARABIA,MADINA_396E244N_S_JAZI
HA1985,1122,MACROREG-RUM,AMID_402E379N_S_AQUR
HA1986,1114,MACROREG-SARABIA,MADINA_396E244N_S_JAZI
HA1988,1111,MACROREG-ARABIA,SANA_442E153N_S_YEME
HA1988,1111,MACROREG-MAGHRIB,BISKARA_057E348N_S_MAGH
HA1990,1223,MACROREG-RUM,AMID_402E379N_S_AQUR
HA1991,1125,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA1991,1125,MACROREG-RUM,AMID_402E379N_S_AQUR
HA1992,1131,MACROREG-ARABIA,SANA_442E153N_S_YEME
HA1992,1131,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA1993,1139,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA1994,1125,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA1994,1125,MACROREG-RUM,AMID_402E379N_S_AQUR
HA1995,1116,MACROREG-INDIA,KANBAYA_725E223N_S_SIND
HA1995,1116,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA1996,1150,MACROREG-RUM,AMID_402E379N_S_AQUR
HA1997,1156,MACROREG-RUM,AMID_402E379N_S_AQUR
HA1998,1160,MACROREG-SARABIA,MADINA_396E244N_S_JAZI
HA1999,1140,MACROREG-MAGHRIB,BISKARA_057E348N_S_MAGH
HA2000,1140,MACROREG-RUM,AMID_402E379N_S_AQUR
HA2001,1148,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA2002,1151,MACROREG-RUM,AMID_402E379N_S_AQUR
HA2004,1157,MACROREG-RUM,AMID_402E379N_S_AQUR
HA2005,1170,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA2007,1176,MACROREG-ARABIA,SANA_442E153N_S_YEME
HA2007,1176,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA2008,1182,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA2008,1182,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA2009,1181,MACROREG-RUM,AMID_402E379N_S_AQUR
HA2010,1182,MACROREG-RUM,AMID_402E379N_S_AQUR
HA2012,1186,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA2013,1199,MACROREG-INDIA,KANBAYA_725E223N_S_SIND
HA2014,1190,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA2015,1188,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA2017,1202,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA2018,1234,MACROREG-MAGHRIB,BISKARA_057E348N_S_MAGH
HA2021,1216,MACROREG-ARABIA,SANA_442E153N_S_YEME
HA2023,1250,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA2024,1253,MACROREG-INDIA,KANBAYA_725E223N_S_SIND
HA2024,1253,MACROREG-MAWARANNAHR,BALAYAN_694E411N_S_TRAN
HA2025,1253,MACROREG-RUM,AMID_402E379N_S_AQUR
HA2026,1262,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA2026,1262,MACROREG-MAGHRIB,BISKARA_057E348N_S_MAGH
HA2028,1292,MACROREG-RUM,AMID_402E379N_S_AQUR
HA2029,1298,MACROREG-ARABIA,SANA_442E153N_S_YEME
HA2029,1298,MACROREG-RUM,AMID_402E379N_S_AQUR
HA2030,1265,MACROREG-SARABIA,MADINA_396E244N_S_JAZI
HA2033,1273,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA2033,1273,MACROREG-MAGHRIB,BISKARA_057E348N_S_MAGH
HA2035,0,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA2036,1303,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA2038,1313,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA2039,1326,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA2039,1326,MACROREG-RUM,AMID_402E379N_S_AQUR
HA2040,220,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA2041,0,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA2042,160,MACROREG-MAWARANNAHR,BALAYAN_694E411N_S_TRAN
HA2044,246,MACROREG-MAWARANNAHR,BALAYAN_694E411N_S_TRAN
HA2045,248,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA2046,282,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA2047,289,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA2048,301,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA2049,309,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA2050,378,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA2051,318,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA2052,330,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA2053,369,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA2054,349,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA2056,370,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA2056,370,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA2057,378,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA2058,380,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA2059,385,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA2060,389,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA2060,389,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA2060,389,MACROREG-SARABIA,MADINA_396E244N_S_JAZI
HA2061,390,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA2062,391,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA2063,399,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA2064,400,MACROREG-MAWARANNAHR,BALAYAN_694E411N_S_TRAN
HA2065,404,MACROREG-SARABIA,MADINA_396E244N_S_JAZI
HA2066,420,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA2067,403,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA2069,418,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA2069,418,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA2069,418,MACROREG-MAGHRIB,BISKARA_057E348N_S_MAGH
HA2072,428,MACROREG-MAWARANNAHR,BALAYAN_694E411N_S_TRAN
HA2073,433,MACROREG-MAWARANNAHR,BALAYAN_694E411N_S_TRAN
HA2074,436,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA2076,450,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA2077,451,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA2078,456,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA2083,490,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA2084,498,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA2085,498,MACROREG-ARABIA,SANA_442E153N_S_YEME
HA2085,498,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA2086,499,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA2087,500,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA2087,500,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA2088,514,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA2088,514,MACROREG-ARABIA,SANA_442E153N_S_YEME
HA2088,514,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA2089,515,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA2090,516,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA2091,522,MACROREG-MAWARANNAHR,BALAYAN_694E411N_S_TRAN
HA2092,523,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA2093,524,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA2094,535,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA2099,552,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA2100,580,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA2101,657,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA2102,679,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA2103,681,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA2104,683,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA2104,683,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA2105,711,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA2106,718,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA2107,322,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA2109,732,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA2111,741,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA2112,743,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA2113,742,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA2114,770,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA2115,777,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA2116,840,MACROREG-RUM,AMID_402E379N_S_AQUR
HA2117,845,MACROREG-MAWARANNAHR,BALAYAN_694E411N_S_TRAN
HA2118,855,MACROREG-SARABIA,MADINA_396E244N_S_JAZI
HA2120,889,MACROREG-ARABIA,SANA_442E153N_S_YEME
HA2120,889,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA2121,904,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA2123,910,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA2127,926,MACROREG-RUM,AMID_402E379N_S_AQUR
HA2128,928,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA2130,936,MACROREG-RUM,AMID_402E379N_S_AQUR
HA2131,960,MACROREG-RUM,AMID_402E379N_S_AQUR
HA2132,940,MACROREG-RUM,AMID_402E379N_S_AQUR
HA2133,950,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA2135,961,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA2136,961,MACROREG-RUM,AMID_402E379N_S_AQUR
HA2138,966,MACROREG-ARABIA,SANA_442E153N_S_YEME
HA2139,970,MACROREG-INDIA,KANBAYA_725E223N_S_SIND
HA2139,970,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA2140,973,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA2141,979,MACROREG-SARABIA,MADINA_396E244N_S_JAZI
HA2142,1001,MACROREG-RUM,AMID_402E379N_S_AQUR
HA2144,993,MACROREG-RUM,AMID_402E379N_S_AQUR
HA2145,995,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA2147,1001,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA2148,1007,MACROREG-RUM,AMID_402E379N_S_AQUR
HA2149,1010,MACROREG-ARABIA,SANA_442E153N_S_YEME
HA2149,1010,MACROREG-RUM,AMID_402E379N_S_AQUR
HA2151,1023,MACROREG-ARABIA,SANA_442E153N_S_YEME
HA2151,1023,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA2151,1023,MACROREG-RUM,AMID_402E379N_S_AQUR
HA2152,1032,MACROREG-RUM,AMID_402E379N_S_AQUR
HA2152,1032,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA2153,1034,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA2155,1050,MACROREG-SARABIA,MADINA_396E244N_S_JAZI
HA2156,1043,MACROREG-ARABIA,SANA_442E153N_S_YEME
HA2156,1043,MACROREG-MAWARANNAHR,BALAYAN_694E411N_S_TRAN
HA2157,1054,MACROREG-RUM,AMID_402E379N_S_AQUR
HA2158,1050,MACROREG-RUM,AMID_402E379N_S_AQUR
HA2159,1069,MACROREG-RUM,AMID_402E379N_S_AQUR
HA2159,1069,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA2160,1072,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA2161,1075,MACROREG-RUM,AMID_402E379N_S_AQUR
HA2162,1075,MACROREG-RUM,AMID_402E379N_S_AQUR
HA2164,1084,MACROREG-RUM,AMID_402E379N_S_AQUR
HA2165,1095,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA2166,1130,MACROREG-ARABIA,SANA_442E153N_S_YEME
HA2166,1130,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA2167,1111,MACROREG-SARABIA,MADINA_396E244N_S_JAZI
HA2168,1119,MACROREG-SARABIA,MADINA_396E244N_S_JAZI
HA2169,1120,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA2169,1120,MACROREG-RUM,AMID_402E379N_S_AQUR
HA2170,1095,MACROREG-RUM,AMID_402E379N_S_AQUR
HA2171,1099,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA2172,1151,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA2173,1104,MACROREG-RUM,AMID_402E379N_S_AQUR
HA2174,1105,MACROREG-RUM,AMID_402E379N_S_AQUR
HA2175,1109,MACROREG-RUM,AMID_402E379N_S_AQUR
HA2178,1149,MACROREG-SARABIA,MADINA_396E244N_S_JAZI
HA2179,1121,MACROREG-RUM,AMID_402E379N_S_AQUR
HA2180,1130,MACROREG-RUM,AMID_402E379N_S_AQUR
HA2181,1123,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA2182,1149,MACROREG-RUM,AMID_402E379N_S_AQUR
HA2182,1149,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA2183,1156,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA2184,1156,MACROREG-RUM,AMID_402E379N_S_AQUR
HA2184,1156,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA2185,1159,MACROREG-RUM,AMID_402E379N_S_AQUR
HA2186,1165,MACROREG-RUM,AMID_402E379N_S_AQUR
HA2187,1168,MACROREG-RUM,AMID_402E379N_S_AQUR
HA2188,1170,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA2189,1175,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA2190,1175,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA2193,1180,MACROREG-ARABIA,SANA_442E153N_S_YEME
HA2194,1181,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA2194,1181,MACROREG-RUM,AMID_402E379N_S_AQUR
HA2196,1205,MACROREG-RUM,AMID_402E379N_S_AQUR
HA2197,1212,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA2198,1196,MACROREG-INDIA,KANBAYA_725E223N_S_SIND
HA2198,1196,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA2199,1192,MACROREG-RUM,AMID_402E379N_S_AQUR
HA2200,1194,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA2201,1200,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA2202,1207,MACROREG-RUM,AMID_402E379N_S_AQUR
HA2203,1213,MACROREG-RUM,AMID_402E379N_S_AQUR
HA2204,1225,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA2205,1225,MACROREG-ARABIA,SANA_442E153N_S_YEME
HA2206,1216,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA2207,1225,MACROREG-RUM,AMID_402E379N_S_AQUR
HA2208,1269,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA2208,1269,MACROREG-RUM,AMID_402E379N_S_AQUR
HA2210,1282,MACROREG-SARABIA,MADINA_396E244N_S_JAZI
HA2211,1233,MACROREG-INDIA,KANBAYA_725E223N_S_SIND
HA2211,1233,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA2212,1277,MACROREG-RUM,AMID_402E379N_S_AQUR
HA2213,1237,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA2214,1281,MACROREG-INDIA,KANBAYA_725E223N_S_SIND
HA2215,1294,MACROREG-INDIA,KANBAYA_725E223N_S_SIND
HA2216,1294,MACROREG-RUM,AMID_402E379N_S_AQUR
HA2217,1306,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA2218,1307,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA2219,0,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA2221,1274,MACROREG-ARABIA,SANA_442E153N_S_YEME
HA2222,275,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA2223,1311,MACROREG-RUM,AMID_402E379N_S_AQUR
HA2223,1311,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA2225,1277,MACROREG-RUM,AMID_402E379N_S_AQUR
HA2227,0,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA2229,0,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA2232,0,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA2234,0,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA2235,200,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA2236,194,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA2237,208,MACROREG-MAWARANNAHR,BALAYAN_694E411N_S_TRAN
HA2238,245,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA2239,339,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA2240,295,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA2241,366,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA2242,1239,MACROREG-RUM,AMID_402E379N_S_AQUR
HA2243,161,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA2244,167,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA2245,208,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA2246,220,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA2247,963,MACROREG-RUM,AMID_402E379N_S_AQUR
HA2248,0,MACROREG-SARABIA,MADINA_396E244N_S_JAZI
HA2249,447,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA2250,732,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA2251,908,MACROREG-RUM,AMID_402E379N_S_AQUR
HA2252,909,MACROREG-RUM,AMID_402E379N_S_AQUR
HA2253,265,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA2255,0,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA2256,512,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA2257,1232,MACROREG-MAGHRIB,BISKARA_057E348N_S_MAGH
HA2258,1252,MACROREG-MAGHRIB,BISKARA_057E348N_S_MAGH
HA2258,1252,MACROREG-RUM,AMID_402E379N_S_AQUR
HA2259,240,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA2261,995,MACROREG-RUM,AMID_402E379N_S_AQUR
HA2263,347,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA2264,357,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA2267,428,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA2269,585,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA2270,670,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA2271,808,MACROREG-INDIA,KANBAYA_725E223N_S_SIND
HA2272,866,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA2273,978,MACROREG-RUM,AMID_402E379N_S_AQUR
HA2274,871,MACROREG-RUM,AMID_402E379N_S_AQUR
HA2275,874,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA2276,920,MACROREG-SARABIA,MADINA_396E244N_S_JAZI
HA2277,920,MACROREG-RUM,AMID_402E379N_S_AQUR
HA2278,979,MACROREG-RUM,AMID_402E379N_S_AQUR
HA2279,1202,MACROREG-MAGHRIB,BISKARA_057E348N_S_MAGH
HA2280,142,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA2281,652,MACROREG-SARABIA,MADINA_396E244N_S_JAZI
HA2282,273,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA2282,273,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA2283,973,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA2284,1212,MACROREG-INDIA,KANBAYA_725E223N_S_SIND
HA2285,0,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA2286,1304,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA2288,310,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA2289,1067,MACROREG-ARABIA,SANA_442E153N_S_YEME
HA2290,260,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA2291,469,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA2292,782,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA2292,782,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA2293,955,MACROREG-RUM,AMID_402E379N_S_AQUR
HA2294,1014,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA2294,1014,MACROREG-RUM,AMID_402E379N_S_AQUR
HA2295,1012,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA2295,1012,MACROREG-RUM,AMID_402E379N_S_AQUR
HA2296,1122,MACROREG-RUM,AMID_402E379N_S_AQUR
HA2297,854,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA2300,1129,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA2300,1129,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA2301,1250,MACROREG-INDIA,KANBAYA_725E223N_S_SIND
HA2301,1250,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA2302,1307,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA2305,793,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA2307,166,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA2308,185,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA2309,1100,MACROREG-SARABIA,MADINA_396E244N_S_JAZI
HA2310,0,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA2311,223,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA2312,352,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA2313,0,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA2314,737,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA2315,905,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA2316,1024,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA2317,1242,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA2317,1242,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA2319,120,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA2321,431,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA2322,253,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA2323,967,MACROREG-RUM,AMID_402E379N_S_AQUR
HA2324,567,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA2325,676,MACROREG-ARABIA,SANA_442E153N_S_YEME
HA2325,676,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA2326,773,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA2327,820,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA2327,820,MACROREG-RUM,AMID_402E379N_S_AQUR
HA2328,850,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA2329,853,MACROREG-RUM,AMID_402E379N_S_AQUR
HA2330,863,MACROREG-RUM,AMID_402E379N_S_AQUR
HA2331,948,MACROREG-RUM,AMID_402E379N_S_AQUR
HA2332,908,MACROREG-RUM,AMID_402E379N_S_AQUR
HA2333,1007,MACROREG-ARABIA,SANA_442E153N_S_YEME
HA2333,1007,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA2335,0,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA2336,0,MACROREG-RUM,AMID_402E379N_S_AQUR
HA2337,1281,MACROREG-ARABIA,SANA_442E153N_S_YEME
HA2337,1281,MACROREG-RUM,AMID_402E379N_S_AQUR
HA2338,450,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA2338,450,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA2339,730,MACROREG-RUM,AMID_402E379N_S_AQUR
HA2340,400,MACROREG-MAGHRIB,BISKARA_057E348N_S_MAGH
HA2342,180,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA2343,220,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA2345,393,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA2346,399,MACROREG-INDIA,KANBAYA_725E223N_S_SIND
HA2346,399,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA2347,401,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA2348,420,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA2349,427,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA2350,443,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA2351,434,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA2352,505,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA2353,532,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA2354,578,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA2356,874,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA2359,246,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA2359,246,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA2360,1061,MACROREG-ARABIA,SANA_442E153N_S_YEME
HA2361,170,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA2362,378,MACROREG-MAWARANNAHR,BALAYAN_694E411N_S_TRAN
HA2363,446,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA2364,632,MACROREG-SARABIA,MADINA_396E244N_S_JAZI
HA2365,670,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA2365,670,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA2366,761,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA2367,764,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA2369,767,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA2370,783,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA2374,1080,MACROREG-MAGHRIB,BISKARA_057E348N_S_MAGH
