cornu2	riviere	Z_ab al-*Sa*g_ir/Z_ab al-Asfal	44.10965	35.64182	4910263.576	4251447.181
cornu2	capitale-	*Halab	37.17358	36.21078	4138144.373	4329663.436
cornu2	cite	Manbi^g	37.98957	36.54651	4228979.743	4376082.982
cornu2	cite-	B_alis	38.05257	36.07390	4235992.768	4310795.059
cornu2	ville	^Gisr Manbi^g	38.22057	36.67173	4254694.168	4393448.568
cornu2	territoire	Sar_u^g	38.43806	36.97910	4278905.802	4436194.624
cornu2	etape	Tall *`Abd_a (?)	38.72906	36.69218	4311299.298	4396287.173
cornu2	cite	B_a^garw_an	38.98556	36.13571	4339852.328	4319310.875
cornu2	etape	*`Ayn al-R_umiyya:t (?)	38.91206	36.34984	4331670.466	4348865.766
cornu2	circonscription	Diy_ar Mu*dar	38.98256	36.56338	4339518.375	4378420.657
cornu2	cite	*Harr_an	39.08906	36.88438	4351373.726	4423003.458
cornu2	cite	Tall Ma*hr:a/Tall Ba*hr:a (?)	39.13855	36.61998	4356883.960	4386268.566
cornu2	riviere	Nahr al-Bal_i_h	39.09656	36.11754	4352208.610	4316806.224
cornu2	cite	*Hi*sn Maslama:t	39.07106	36.38728	4349370.005	4354042.046
cornu2	cite	Ra*'s al-*`Ayn	40.06404	36.83758	4459908.636	4416491.364
cornu2	cite	Kafart_u_t_a	40.42704	36.98749	4500317.018	4437363.462
cornu2	cite	al-^Ga*h^siyya:t	40.41354	36.65489	4498814.227	4391110.893
cornu2	cite	al-Ma^gdal	40.55153	36.53446	4514176.091	4374413.214
cornu2	cite	Tun_an_ir/Tunayn_ir	40.87703	36.38969	4550410.053	4354376.000
cornu2	localite	al-Ma*tariyya:t	40.75853	36.19626	4537218.887	4327659.715
cornu2	cite	*T_ab_an/\*Talab_an	40.76153	36.16114	4537552.841	4322817.388
cornu2	capitale	*`Arab_an	40.69403	36.05814	4530038.885	4308624.361
cornu2	lac	Bu*hayra:t _H_at_uniyya:t	41.25352	36.38728	4592321.226	4354042.046
cornu2	cite	al-^Gib_al/*`Ayn al-^Gib_al	41.62102	36.23740	4633230.538	4333336.925
cornu2	cite	Sin^g_ar	41.89101	36.32446	4663286.359	4345359.254
cornu2	localite	Tall Far_a^sa:t	41.34352	36.98150	4602339.833	4436528.578
cornu2	cite	A_drama:t	41.72002	36.99109	4644251.006	4437864.392
cornu2	circonscription	Diy_ar Rab_i*`a:t	41.99451	36.65368	4674807.757	4390943.916
cornu2	cite	Barqa*`_id	42.07551	36.95274	4683824.504	4432521.135
cornu2	cite	B_a*`ayn_a_t_a (?)	42.43701	36.66090	4724065.909	4391945.776
cornu2	cite	Tall A*`far	42.49401	36.36312	4730411.026	4350702.511
cornu2	cite	Ma*`la_t_aya:t	42.96350	36.81597	4782674.760	4413485.782
cornu2	cite	Balad	42.75800	36.47417	4759798.940	4366064.375
cornu2	capitale	al-Maw*sil	43.12700	36.32809	4800875.229	4345860.184
cornu2	localite	al-Ma*hlabiyya:t	42.76550	36.25676	4760633.824	4336008.554
cornu2	etape	al-^Sa*h*h_a^giyya:t	42.96650	36.27006	4783008.713	4337845.298
cornu2	cite	N_inaw:a/N_unaw_a	43.17500	36.35104	4806218.486	4349032.743
cornu2	cite	Mar^g ^Guhayna:t/Mar ^Guhayna:t	43.26652	36.14235	4816407.524	4320226.524
cornu2	cite	al-*Had_i_ta:t	43.39249	36.02054	4830430.120	4303448.081
cornu2	localite	Maz_ari*`_i (?)	43.05500	36.63683	4792860.344	4388606.241
cornu2	bourgade	B_a*`a^s_iq_a	43.36699	36.41022	4827591.515	4357214.605
cornu2	riviere	Z_ab al-Kab_ir/Z_ab al-A*`l:a	43.87398	36.37520	4884029.668	4352372.279
cornu2	placefrontiere	Mar*`a^s	36.92987	37.58314	4111013.888	4520703.880
cornu2	cite	Dul_uk	37.17675	37.17638	4138496.429	4463720.306
cornu2	cite	al-*Hada_t	37.52545	37.73001	4177313.578	4541354.604
cornu2	cite	Ra*`b_an	37.68027	37.43156	4194548.392	4499432.083
cornu2	placefrontiere	*Hi*sn Man*s_ur	38.05966	37.82371	4236781.450	4554552.434
cornu2	ville	Qa*sr San^ga:t (?)	38.19495	37.49466	4251842.504	4508282.393
cornu2	etape	al-Muz_aniyya:t (?)	38.52691	37.28854	4288796.429	4479402.434
cornu2	cite	al-Ruh_a	38.82122	37.14970	4321558.103	4459993.860
cornu2	etape	^Gull_ab	38.91048	37.41051	4331495.293	4496481.979
cornu2	cite	Sumays_a*t	38.54365	37.54334	4290659.653	4515114.211
cornu2	etape	B_amaqar_a/B_amaqda:t (?)	39.33450	37.75537	4378696.946	4544925.781
cornu2	etape	^Garn_an (?)	39.61765	37.92941	4410216.471	4569458.219
cornu2	cite	Tall Mawzan	39.76550	37.22748	4426674.942	4470862.661
cornu2	capitale	_Amid	40.21323	37.91510	4476516.161	4567439.728
cornu2	circonscription	Diy_ar Bakr	40.67909	37.84795	4528375.872	4557968.343
cornu2	etape	Qa*sr Ibn N_azi*` (?)/Qa*sr Ban_u N_azi*`	40.32760	37.40829	4489248.186	4496171.442
cornu2	canton	_T_ur *`Abd_in	40.86321	37.40165	4548871.327	4495239.831
cornu2	cite	M_ard_in	40.71117	37.30186	4531947.050	4481265.657
cornu2	localite	Dunays_ir	40.58146	37.16749	4517507.071	4462478.157
cornu2	cite	D_ar_a	40.94689	37.18527	4558187.443	4464962.455
cornu2	riviere	Nahr al-Hirm_as	41.24817	37.13080	4591725.459	4457354.293
cornu2	cite	Na*s_ib_in	41.22167	37.05514	4588775.356	4446796.029
cornu2	riviere	W_ad_i Mas_uliy_at/Nahr S_at_idam_a/W_ad_i S_at_idam_a	41.17006	37.98330	4583030.418	4577066.381
cornu2	cite	*Hi*sn Kayf_a	41.42113	37.70021	4610978.765	4537162.351
cornu2	riviere	W_ad_i *Sarba*t/Nahr *Sarba*t/*Sarba*t	41.49366	38.01078	4619052.732	4580948.095
cornu2	localite	Arzan	41.65964	37.97890	4637529.695	4576445.306
cornu2	cite	Tall F_af_an	41.78238	37.72559	4651193.331	4540733.529
cornu2	riviere	Nahr al-Razb/al-Razm/al-Zarm	41.97905	37.88869	4673086.203	4563713.281
cornu2	localite	*Tanza:t	41.91628	37.78735	4666099.116	4549428.571
cornu2	territoire	^Gaz_ira:t Ibn *`Umar	42.19943	37.28521	4697618.641	4478936.628
cornu2	montagne	^Gabal al-^G_ud_i	42.51884	37.36064	4733175.150	4489494.893
cornu2	cite	_Tam_an_in	42.64158	37.31295	4746838.786	4482818.343
cornu2	cite	Fay^s_ab_ur	42.43096	37.04735	4723393.228	4445709.149
cornu2	riviere	_H_ab_ur al-*Hasaniyya:t	42.80477	37.06628	4765005.212	4448348.715
cornu2	cite	al-*Hasaniyya:t	42.72248	37.11078	4755844.365	4454559.459
cornu2	cite	Urm_iya:t	45.07411	37.52011	5017627.216	4511853.570
cornu2	placefrontiere	Ziba*tra:t	37.90461	38.09311	4219522.349	4592587.713
cornu2	etape	*`Arqa:t	37.96251	38.36373	4225967.587	4630936.878
cornu2	cite	Mala*t_in	38.35767	38.35806	4269956.336	4630131.224
cornu2	forteresse	*Hi*sn Ziy_ad	39.22470	38.75874	4366473.774	4687171.579
cornu2	placefrontiere	^Sim^s_a*t	39.83119	38.61412	4433987.641	4666546.818
cornu2	cite?	Tall *H_um	39.75447	38.19784	4425447.701	4607411.760
cornu2	riviere	Nahr al-_D_ib	40.08449	38.07602	4462185.557	4590170.748
cornu2	riviere	Nahr Arsan_as	40.22779	38.77905	4478137.521	4690071.936
cornu2	forteresse	Rib_a*t _D_u al-Qarnayn	40.56071	38.57565	4515197.639	4661068.366
