Lon	Lat	Region	TypeCat	KW	Name	Map
36.32185	34.71618	Sham	regions	circon	Būqā	cornu1
36.43071	32.51503	Sham	towns	cite	Buṣrá	cornu9
36.23184	33.46544	Sham	villages	bourgade	Dārayyā	cornu1
38.49243	35.92575	Sham	waystations	etape	Dawsar	cornu1
36.30199	33.51843	Sham	metropoles	metropole	Dimašq	cornu1
35.61434	32.43634	Sham	regions	circon	Fahl	cornu1
36.4044	35.41665	Sham	towns	cite	Fāmiyyaŧ	cornu1
36.93472	34.87271	Sham	waystations	etape	Farʿāyā ?	cornu1
35.80083	35.66663	Sham	villages	localite	Fāsiraŧ/Kāsiraŧ/Qāsiraŧ ?	cornu1
36.05096	36.33966	Sham	sites	montagne	Ǧabal al-Lukkām	cornu1
36.58384	35.66884	Sham	sites	mont	Ǧabal al-Sumāq	cornu1
36.20321	35.20588	Sham	regions	region	Ǧabal Bahraŧ	cornu1
36.20321	35.20588	Sham	sites	region	Ǧabal Bahraŧ	cornu1
36.35891	34.85533	Sham	sites	montagne	Ǧabal Ǧalīl	cornu1
35.99225	34.15941	Sham	sites	mont	Ǧabal Lubnān	cornu1
36.59718	33.9126	Sham	sites	montagne	Ǧabal Qalamūn/Qalamūn	cornu1
35.81024	33.45826	Sham	regions	montagne	Ǧabal Sanīr	cornu1
35.81024	33.45826	Sham	sites	montagne	Ǧabal Sanīr	cornu1
35.95309	35.36567	Sham	towns	cite	Ǧabalaŧ	cornu1
38.00577	36.81562	Sham	towns	cite	Ǧarabuluṣ	cornu1
35.17023	30.03245	Sham	towns	ville	Ġarandal/ʿArandal	cornu9
36.74014	33.81588	Sham	waystations	etape	Ǧarūd	cornu1
36.04321	32.98099	Sham	waystations	etape	Ǧāsim	cornu1
34.45664	31.49664	Sham	towns	cite	Ġazzaŧ	cornu1
35.65206	34.12764	Sham	towns	cite	Ǧubayl	cornu1
35.52565	32.92434	Sham	villages	bourgade	Ǧubb Yūsuf	cornu1
35.61897	33.98398	Sham	towns	cite	Ǧuniyyaŧ	cornu1
35.8804	32.27309	Sham	towns	cite	Ǧuraš	cornu1
36.56409	34.44699	Sham	towns	cite	Ǧūsiyaŧ	cornu1
35.08912	31.53018	Sham	towns	cite	Ḥabraŧ/al-Ḫalīl/Ḥabrūn/Masǧid Ibrāhīm	cornu1
37.17518	36.19828	Sham	capitals	capitale	Ḥalab	cornu1
36.76872	35.12587	Sham	towns	cite	Ḥamāŧ	cornu1
36.72425	34.73793	Sham	capitals	capitale	Ḥimṣ	cornu1
36.27118	35.67547	Sham	sites	forteresse	Ḥiṣn Barzūyaŧ	cornu1
37.69991	36.0863	Sham	towns	cite	Ḫušāf	cornu1
37.10415	34.26231	Sham	sites	lieu	Ḥuwārīn #?	cornu1
36.19234	36.57473	Sham	towns	cite	Iskandarūnaŧ/Iskandarīyaŧ	cornu1
35.21458	32.86543	Sham	villages	bourgade	Kābul	cornu1
34.88134	32.17778	Sham	villages	bourgade	Kafarsābā	cornu1
36.61239	35.50744	Sham	villages	bourgade	Kafarṭāb	cornu1
35.69038	31.17824	Sham	villages	village?	Karak	cornu1
36.33244	34.19007	Sham	villages	village?	Labwaŧ	cornu1
34.88482	31.95598	Sham	villages	bourgade	Ludd	cornu1
35.73272	31.2579	Sham	towns	cite	Maʾāb/Muʾāb	cornu1
35.72442	30.19664	Sham	towns	cite	Maʿān/Muʿān	cornu1
36.69124	35.64344	Sham	towns	cite	Maʿarraŧ al-Nuʿmān	cornu1
36.69667	36.01376	Sham	towns	cite	Maʿarraŧ Qinnasrīn	cornu1
35.43299	33.22604	Sham	villages	localite	Maǧdal Salīm	cornu1
34.63712	31.81276	Sham	sites	port	Māḥūz Azdūd	cornu1
34.66888	31.87811	Sham	sites	port	Māḥūz Yubnā	cornu1
35.91774	35.04801	Sham	villages	localite	Marāqiyyaŧ	cornu1
36.1458	33.22659	Sham	sites	lieu	Marǧ al-Ṣuffar	cornu1
36.50981	33.60226	Sham	sites	lieu	Marǧ Rāhiṭ	cornu1
34.42276	31.50145	Sham	towns	cite	Mīmās	cornu1
35.68544	31.06466	Sham	villages	village	Muʾtaŧ	cornu1
35.24238	32.22047	Sham	towns	cite	Nābulus	cornu1
36.42642	34.42297	Sham	waters	riviere	Nahr l-Maqlūb	cornu1
37.22956	36.29913	Sham	waters	riviere	Nahr Quwayq	cornu1
35.28698	36.80583	Sham	waters	fleuve	Nahr Sayḥān	cornu1
36.02865	32.88099	Sham	towns	cite	Nawá	cornu1
37.38213	34.45245	Sham	waystations	etape	Nihyā ?	cornu1
35.49123	33.12189	Sham	towns	cite	Qadas	cornu1
34.98155	32.29512	Sham	villages	localite	Qalansuwaŧ	cornu1
36.84868	34.16598	Sham	waystations	etape	Qāraŧ	cornu1
35.56778	33.36423	Sham	waystations	etape	Qaryaŧ al-ʿUyūn	cornu1
34.89906	32.49326	Sham	towns	cite	Qaysariyyaŧ	cornu1
37.02701	35.99617	Sham	capitals	capitale	Qinnasrīn	cornu1
36.94952	36.7296	Sham	towns	cite	Qūrus	cornu1
36.41054	34.93133	Sham	towns	cite	Rafaniyyaŧ	cornu1
34.25897	31.3087	Sham	waystations	etape	Rafḥ	cornu1
36.75337	34.9335	Sham	towns	cite	Rastān	cornu1
35.43774	31.86043	Sham	towns	cite	Riḥā/Arīḥā	cornu1
35.15237	32.27085	Sham	villages	localite	Sabasṭiyaŧ	cornu1
36.9334	34.31043	Sham	waystations	etape	Ṣadad	cornu1
37.07106	35.00401	Sham	towns	cite	Salamiyyaŧ	cornu1
36.74279	34.53863	Sham	waystations	etape	Šamsīn	cornu1
35.28606	33.45495	Sham	towns	cite	Ṣarafandaŧ	cornu1
36.7225	35.89492	Sham	villages	localite	Sarmīn	cornu1
36.766	35.28804	Sham	regions	district	Ṣawwarān	cornu1
35.37475	33.56642	Sham	towns	cite	Ṣaydāʾ	cornu1
36.55938	35.25585	Sham	towns	cite	Šayzar	cornu1
35.46845	31.03706	Sham	towns	cite	Ṣuġar/Zuġar	cornu1
35.20796	33.26921	Sham	towns	cite	Ṣūr	cornu1
36.55945	32.69627	Sham	villages	localite	Suwaydāʾ	cornu1
35.38269	32.3391	Sham	waystations	etape	Taʿāsir	cornu1
35.51241	32.77755	Sham	capitals	capitale	Ṭabariyyaŧ	cornu1
38.28754	34.54735	Sham	towns	cite	Tadmur	cornu1
36.74697	35.63129	Sham	regions	district	Tall Mannas	cornu1
34.95529	36.90807	Sham	towns	cite	Ṭarsūs/Anṭarsūs/Anṭarṭūs	cornu1
36.16107	36.86458	Sham	sites	placeforte	Tīnāt/Ḥiṣn al-Tīnāt	cornu1
36.70483	36.23776	Sham	towns	cite	Tīzīn/Tūzīn	cornu1
35.47226	30.33334	Sham	villages	village	Wādī Mūsá	cornu1
34.75362	32.06237	Sham	towns	cite	Yāfā/Yāfaŧ	cornu1
34.73521	31.87092	Sham	villages	village	Yubnā	cornu1
36.08756	33.73115	Sham	villages	localite	Zabadānī	cornu1
13.09201	38.13882	Sicile	towns	cite	Aḫyās	cornu15
15.1673	37.62947	Sicile	towns	cite	al-Yāǧ	cornu15
12.50893	37.98824	Sicile	towns	cite	Aṭrābinuš	cornu15
13.86212	37.35487	Sicile	towns	cite	ʿAyn al-Muġaṭṭāʾ	cornu15
13.34479	38.10757	Sicile	capitals	capitale	Balarm	cornu15
13.02806	37.67797	Sicile	towns	cite	Balǧaŧ	cornu15
12.88988	37.7083	Sicile	towns	cite	Barṭannaŧ	cornu15
13.11223	38.03112	Sicile	towns	cite	Barṭinīq	cornu15
14.13046	37.81415	Sicile	towns	cite/citadelle	Baṭarliyyaŧ	cornu15
14.91436	37.57624	Sicile	towns	cite	Baṭarnwaŧ/Baṭarnw	cornu15
13.87795	37.97731	Sicile	towns	cite	Būrqād	cornu15
14.21096	37.185	Sicile	towns	cite	Buṯīraŧ ?	cornu15
15.40177	38.15878	Sicile	towns	cite	Damannaš	cornu15
14.1894	37.85376	Sicile	towns	cite	Ǧārās	cornu15
13.5929	37.30538	Sicile	towns	cite	Ǧirǧant	cornu15
15.02478	37.29252	Sicile	towns	cite	Lantīnī	cornu15
15.52846	38.17331	Sicile	towns	cite	Massīnaŧ	cornu15
12.58978	37.64431	Sicile	towns	cite	Māzar	cornu15
15.48403	38.14806	Sicile	towns	cite	Mīquš	cornu15
13.91402	37.83361	Sicile	towns	cite	Qalʿaŧ Abū Ṯawr	cornu15
13.21986	37.57066	Sicile	towns	cite	Qalʿaŧ al-Ballūṭ	cornu15
14.36712	38.00365	Sicile	towns	cite	Qalʿaŧ al-Qawārib	cornu15
13.9501	37.93291	Sicile	towns	cite	Qalʿaŧ al-Ṣirāṭ	cornu15
13.18997	38.15105	Sicile	towns	cite	Qarīnaš	cornu15
15.10968	37.52663	Sicile	towns	cite	Qaṭāniyaŧ	cornu15
13.31224	37.81007	Sicile	towns	cite	Qurliyūn	cornu15
15.44048	38.18022	Sicile	towns	cite	Ramṭaŧ/Rimṭaŧ	cornu15
15.29356	37.0911	Sicile	towns	cite	Saraqūsaŧ	cornu15
15.27552	37.86261	Sicile	towns	cite	Ṭabarmīn	cornu15
13.70463	37.97037	Sicile	towns	cite	Ṯirmaŧ	cornu15
65.52932	31.49823	Sijistan	regions	region	al-Ruḫḫāǧ/al-Raḫwaḏ	cornu19
62.12651	30.68777	Sijistan	towns	cite	al-Ṭāq	cornu19
67.02922	30.58971	Sijistan	towns	cite	Asfabǧāy/Safanǧāwī ?	cornu19
65.00452	32.71541	Sijistan	regions	territoire	Baġnīn	cornu19
65.00452	32.71541	Sijistan	towns	cite	Baġnīn	cornu19
65.86183	31.59434	Sijistan	towns	cite	Bakrābāḏ/Bakrāwāḏ ?	cornu19
65.17678	32.23313	Sijistan	regions	region	Balad Dāwar/Balā Dāwar/Zamīn Dāwar	cornu19
67.65738	29.64265	Sijistan	regions	region	Bāliš/Bālis/Wāliš/Wālištān	cornu19
65.43237	31.51036	Sijistan	towns	cite	Banǧawāy	cornu19
64.81783	32.6817	Sijistan	regions	territoire	Bišlank	cornu19
64.81783	32.6817	Sijistan	towns	cite	Bišlank	cornu19
61.23634	31.47449	Sijistan	waters	lac	Buḥayraŧ Zarah/Buḥayraŧ al-Ṣanṭ	cornu19
64.39078	31.39108	Sijistan	capitals	qasaba/cheflieu	Bust	cornu19
64.39078	31.39108	Sijistan	regions	circonscription	Bust	cornu19
65.3875	32.61829	Sijistan	towns	cite	Darġaš	cornu19
65.03496	32.1828	Sijistan	capitals	cheflieu	Dartal	cornu19
62.06561	32.35928	Sijistan	towns	cite	Farah	cornu19
64.64236	31.5428	Sijistan	villages	localite	Fīrūzqand	cornu19
68.40733	33.56409	Sijistan	capitals	capitale	Ġaznaŧ/Ġaznīn	cornu19
68.40733	33.56409	Sijistan	regions	circon	Ġaznaŧ/Ġaznīn	cornu19
62.3861	31.9686	Sijistan	towns	cite	Ǧizah/Kizah ?	cornu19
61.60731	31.72221	Sijistan	towns	cite	Ǧuwayn/Kuwayn	cornu19
62.39332	31.2857	Sijistan	villages	localite	Ḥarūrī	cornu19
62.76028	31.49499	Sijistan	towns	cite	Ḫawāš/Ḫuwāš/Aḫwāš 	cornu19
67.33448	32.4844	Sijistan	villages	localite	Ḫāysār/Ḫābišān/Ḫābisār ?	cornu19
61.74272	31.26104	Sijistan	towns	cite	Karkūyah	cornu19
62.37889	30.15265	Sijistan	towns	cite	Kišš/Kiss	cornu19
65.33622	31.46253	Sijistan	villages	localite	Kuhak	cornu19
66.84894	29.79695	Sijistan	towns	cite	Mastanǧ/Mastank	cornu19
64.7978	32.54487	Sijistan	waters	riviere	Nahr Bišlank	cornu19
61.72109	32.01209	Sijistan	waters	riviere	Nahr Farah	cornu19
63.17371	30.47359	Sijistan	waters	riviere	Nahr Hilmand/Nahr Hindmand/Nahr Hīrmīd/Nahr Hīrmand	cornu19
60.05406	31.5777	Sijistan	towns	cite	Nih/Nīh	cornu6
62.1842	30.83786	Sijistan	regions	region	Nīšak	cornu19
65.69197	31.64414	Sijistan	regions	contree	Qandahār	cornu19
65.69197	31.64414	Sijistan	towns	cite	Qandahār	cornu19
62.23227	31.51377	Sijistan	towns	cite	Qarnīn ?	cornu19
61.2099	30.32501	Sijistan	towns	ville	Rāmašahristān	cornu19
63.92927	31.3733	Sijistan	sites	ribat	Ribāṭ ʿAbd Allãh ?	cornu19
65.88026	31.39074	Sijistan	sites	ribat	Ribāṭ al-Ḥaǧariyyaŧ ?	cornu19
66.37622	31.02943	Sijistan	sites	ribat	Ribāṭ Kankī ?	cornu19
63.14407	31.38151	Sijistan	sites	ribat	Ribāṭ Karūdīn ?	cornu19
63.54388	31.36919	Sijistan	sites	ribat	Ribāṭ Qahastān/Ribāṭ Hafšiyān ?	cornu19
66.38343	31.85842	Sijistan	sites	ribat	Ribāṭ Sarāb ?	cornu19
62.17057	31.14385	Sijistan	villages	localite	Sarūzan/Šarūzan ?	cornu19
64.84747	31.97709	Sijistan	towns	cite	Sarwān/Šarwān	cornu19
67.85288	29.53796	Sijistan	capitals	cheflieu	Sīwī/Sīwaŧ	cornu19
69.86876	33.95277	Sijistan	villages	localite	Ūġ/Awaġ	cornu19
61.91899	30.99252	Sijistan	towns	cite	Zānbūq/Zānbūk	cornu19
61.61613	30.7594	Sijistan	capitals	capitale	Zaranǧ	cornu19
78.2144	28.46951	Sind	towns	cite	Abār ?	cornu20
60.66186	27.28057	Sind	towns	cite	al-Bahraǧ/al-Fahraǧ/Fahlfahraǧ	cornu19
67.56764	28.71365	Sind	regions	region	al-Budhaŧ	cornu19
67.69101	24.43756	Sind	towns	cite	al-Daybul	cornu19
67.33448	29.88035	Sind	towns	cite	al-Maǧāk/al-Maǧālī ?	cornu19
68.87697	25.8651	Sind	capitals	capitale	al-Manṣūraŧ	cornu19
71.40071	30.17568	Sind	towns	cite	al-Mūltān	cornu19
68.34181	25.42764	Sind	towns	cite	al-Nīrūn/al-Bīrūn	cornu19
68.90569	27.65788	Sind	towns	cite	al-Rūr	cornu19
60.63196	25.38207	Sind	towns	cite	al-Tīz	cornu19
66.38343	26.23769	Sind	villages	localite	Armābīl/Armāʾīl	cornu19
62.20454	26.24757	Sind	towns	cite	Aṣfaqaŧ ?	cornu19
79.59619	26.46686	Sind	towns	cite	Awrahaŧ ?	cornu20
66.70232	28.85409	Sind	regions	region	Ayul	cornu19
62.05375	26.0929	Sind	towns	cite	Band/Bīḏ ?	cornu19
64.11916	26.92662	Sind	capitals	capitale	Bannaǧbūr/Fannaǧbūr/Bannazbūr/Qannazbūr	cornu19
69.67968	25.32721	Sind	towns	cite	Bānyaŧ ?	cornu19
60.41989	27.25778	Sind	towns	cite	Barbūr	cornu19
70.8735	29.12094	Sind	towns	cite	Basmad ?	cornu19
61.33378	26.22927	Sind	towns	cite	Bih ?	cornu19
61.15124	25.58676	Sind	towns	cite	Dašt ʿAlī ?	cornu19
62.26752	27.36457	Sind	towns	cite	Dizak	cornu19
62.64811	27.64173	Sind	towns	cite	Ǧālq/Ǧālk	cornu19
61.88374	27.79777	Sind	towns	cite	Ḫawāš/Ḫawāṣ	cornu19
64.6656	26.16004	Sind	regions	region	Kalwān/Kulwān ?	cornu19
72.56065	22.35228	Sind	towns	cite	Kanbāyaŧ	cornu20
69.15407	33.62249	Sind	waystations	etape	Kardīz	cornu19
63.09359	26.02584	Sind	towns	cite	Kīǧ/Kīz	cornu19
66.57332	29.0222	Sind	towns	cite	Kīzkānān	cornu19
68.25338	25.84265	Sind	towns	cite	Manǧābārá ?	cornu19
63.94609	27.46467	Sind	towns	cite	Mašká/Maškī ?	cornu19
62.51067	26.52688	Sind	regions	region	Mukrān	cornu19
73.13025	31.8074	Sind	waters	riviere	Nahr Ǧandarūr	cornu20
83.42513	25.14934	Sind	waters	riviere	Nahr Ǧanǧas	cornu20
68.2599	27.18279	Sind	waters	riviere	Nahr Mihrān	cornu19
70.02385	28.57493	Sind	waters	riviere	Nahr Mihrān	cornu20
71.29976	32.14532	Sind	waters	riviere	Nahr Mihrān	cornu19
73.67875	30.12521	Sind	waters	riviere	Nahr Sindarūḏ	cornu20
68.85922	26.44591	Sind	towns	cite	Qāllarī ?	cornu19
71.72209	23.61826	Sind	towns	cite	Qāmuhul ?	cornu20
66.57989	25.49111	Sind	towns	cite	Qanbalī/Qanbalá ?	cornu19
67.48191	28.62665	Sind	towns	cite	Qandābīl	cornu19
80.03921	27.11654	Sind	capitals	capitale	Qannawǧ	cornu20
80.03921	27.11654	Sind	regions	circonscription	Qannawǧ	cornu20
60.71473	26.29231	Sind	towns	cite	Qaṣrqand	cornu19
66.59495	27.7765	Sind	towns	cite	Quṣdār	cornu19
61.22272	26.70943	Sind	towns	cite	Rāsk ?	cornu19
66.40105	26.57497	Sind	towns	cite	Rustākuhan ?	cornu19
67.85929	26.41721	Sind	towns	cite	Sadūsān/Sadūstān	cornu19
68.03075	33.0881	Sind	villages	localite	Saġān	cornu19
73.01422	19.90633	Sind	towns	cite	Sandān	cornu20
80.81976	7.60759	Sind	regions	ile	Sarandīb	cornu20
59.73164	28.17735	Sind	towns	cite	Sarāy Šahr ?	cornu19
73.04586	18.58187	Sind	towns	cite	Ṣaymūr	cornu20
72.95093	19.52404	Sind	towns	cite	Sūbāraŧ	cornu20
66.29529	28.4859	Sind	towns	cite	Sūraŧ	cornu19
66.22799	27.79334	Sind	regions	region	Tūrān	cornu19
72.24681	33.90757	Sind	capitals	capitale	Wayhind	cornu19
72.24681	33.90757	Sind	regions	circon	Wayhind	cornu19
75.78308	23.20809	Sind	towns	cite	Wuǧayn	cornu20
67.38308	39.79611	Transoxiana	capitals	cheflieu	Abārkaṯ/Barkāṯ	cornu17
61.95529	41.0484	Transoxiana	sites	defile	Abūqšaŧ	cornu17
71.36392	40.91733	Transoxiana	capitals	capitale	Aḫšīkaṯ	cornu17
65.26937	37.888	Transoxiana	capitals	capitale	Aḫsīsak	cornu17
68.49336	38.95345	Transoxiana	regions	montagnes/canton	al-Buttam	cornu17
59.21993	42.45632	Transoxiana	capitals	capitale	al-Ǧurǧāniyyaŧ	cornu17
74.76957	42.38249	Transoxiana	regions	region	al-Ḫarluḫiyyaŧ	cornu17
69.75285	37.94076	Transoxiana	regions	region	al-Ḫuttal	cornu17
63.16025	40.13581	Transoxiana	waystations	etape	al-Raml ?	cornu17
70.3873	39.19555	Transoxiana	regions	district	al-Rašt	cornu17
67.89454	38.26337	Transoxiana	capitals	capitale	al-Ṣaġāniyān	cornu17
67.89454	38.26337	Transoxiana	regions	territoire	al-Ṣaġāniyān	cornu17
69.18357	41.27136	Transoxiana	regions	region	al-Šāš/Bilād al-Šāš	cornu17
67.21506	39.33812	Transoxiana	regions	region	al-Šāwḏār	cornu17
65.93205	39.41449	Transoxiana	regions	region	al-Ṣuġd	cornu17
62.52055	39.80992	Transoxiana	villages	localite	al-Ṭāhiriyyaŧ ?	cornu17
64.78279	40.01136	Transoxiana	regions	canton	al-Ṭawāwīs	cornu17
67.32394	37.27697	Transoxiana	towns	cite	al-Tirmīḏ	cornu17
64.25722	39.90472	Transoxiana	waystations	etape	Amzah ?	cornu17
69.17687	37.26841	Transoxiana	towns	cite	Andāǧārāġ	cornu17
72.45652	40.81221	Transoxiana	towns	cite	Andikān	cornu17
69.83739	40.8701	Transoxiana	towns	cite	Arbilaḫ	cornu17
60.25053	42.19314	Transoxiana	towns	cite	Ardaḫīwah	cornu17
60.2021	41.64105	Transoxiana	towns	cite	Arḏaḫušmīṯan/Raḫušmīṯan ?	cornu17
72.25505	41.28774	Transoxiana	towns	cite	Ardalānkaṯ ?	cornu17
69.60096	39.93024	Transoxiana	towns	cite	Arsubānīkaṯ/Subānīkaṯ	cornu17
70.70139	40.13989	Transoxiana	villages	localite	Asbaraŧ	cornu17
73.56945	42.77192	Transoxiana	villages	localite	Asbaraŧ	cornu17
75.81567	41.16025	Transoxiana	villages	localite	Aṭbāš/Ṭabāš	cornu17
71.74749	40.4358	Transoxiana	towns	cite	Awāl	cornu17
66.5255	39.82347	Transoxiana	regions	region	Awfar	cornu17
71.16439	40.88072	Transoxiana	towns	cite	Bāb	cornu17
67.03158	38.22114	Transoxiana	sites	defile	Bāb al-Ḥadīd	cornu17
70.19287	42.45971	Transoxiana	towns	cite	Baḏaḫkaṯ ?	cornu17
61.27533	41.43986	Transoxiana	villages	localite	Baġirqān ?	cornu17
69.45575	41.11173	Transoxiana	towns	cite	Bālāyān ?	cornu17
66.00329	37.51897	Transoxiana	waystations	etape	Balḫān ?	cornu17
68.80969	40.71867	Transoxiana	towns	cite	Banākaṯ	cornu17
70.00883	40.99377	Transoxiana	towns	cite	Banḫāš/Banǧḫāš ?	cornu17
70.80406	42.62635	Transoxiana	waystations	etape	Bārǧāḥ/Bārǧāḫ/Bārǧāǧ ?	cornu17
69.53615	41.5108	Transoxiana	towns	cite	Barkūš ?	cornu17
67.24396	38.21375	Transoxiana	towns	cite	Bāsand	cornu17
64.07172	39.55752	Transoxiana	regions	canton	Baykand	cornu17
65.44949	39.03468	Transoxiana	towns	cite	Bazdaŧ ?	cornu17
69.41991	41.22621	Transoxiana	capitals	capitale	Binkaṯ	cornu17
67.99605	40.23516	Transoxiana	waystations	etape	Biʾr al-Ḥusayn ?	cornu17
65.29357	39.2921	Transoxiana	waystations	etape	Biʾr al-Saʿīd ?	cornu17
68.19849	40.3886	Transoxiana	waystations	etape	Biʾr Ḥumayd ?	cornu17
69.42766	40.89646	Transoxiana	towns	cite	Biskaṯ	cornu17
64.46489	39.85224	Transoxiana	capitals	capitale	Buḫāraŧ	cornu17
64.46489	39.85224	Transoxiana	regions	circon	Buḫāraŧ	cornu17
59.76477	44.26024	Transoxiana	waters	lac	Buḥayraŧ Ḫuwārizm	cornu17
68.83442	39.74616	Transoxiana	capitals	capitale	Būmǧikaṯ/Bunǧikaṯ/Bamǧikaṯ	cornu17
67.65863	39.46899	Transoxiana	capitals	cheflieu	Būnǧikaṯ	cornu17
67.65863	39.46899	Transoxiana	regions	canton	Būnǧikaṯ	cornu17
68.12909	39.95059	Transoxiana	capitals	cheflieu	Būrnamaḏ/Fūrnamaḏ	cornu17
68.12909	39.95059	Transoxiana	regions	canton	Būrnamaḏ/Fūrnamaḏ	cornu17
67.32394	39.74445	Transoxiana	regions	canton	Būzmāǧan	cornu17
66.0174	39.93282	Transoxiana	regions	canton	Dabūsiyaŧ	cornu17
62.17614	40.44741	Transoxiana	towns	ville	Darġān	cornu17
60.53918	41.87659	Transoxiana	villages	localite	Darḫāš ?	cornu17
67.63175	37.84131	Transoxiana	towns	cite	Dārzankā/Dārzanǧī ?	cornu17
59.93725	41.84474	Transoxiana	villages	localite	Daskāḫān Ḫās ?	cornu17
67.06451	39.31836	Transoxiana	villages	localite	Dirizdah ?	cornu17
67.79942	40.09748	Transoxiana	towns	cite	Dīzak	cornu17
69.01759	39.83509	Transoxiana	towns	cite	Faġkaṯ/Waġkaṯ	cornu17
72.79201	37.57252	Transoxiana	regions	region	Fāmir	cornu17
68.29439	42.7449	Transoxiana	regions	region	Fārāb/Bārāb	cornu17
72.02839	40.33989	Transoxiana	regions	region	Farġānaŧ	cornu17
69.44705	37.48738	Transoxiana	towns	cite	Fārġar/Farġar	cornu17
63.61874	39.17015	Transoxiana	regions	canton	Firabr	cornu17
69.52452	41.31976	Transoxiana	towns	cite	Ǧabġūkaṯ	cornu17
70.43986	40.55623	Transoxiana	waystations	etape	Ǧāǧīstān ?	cornu17
69.62235	42.26934	Transoxiana	towns	cite	Ǧamūkat	cornu17
60.37258	41.88381	Transoxiana	towns	cite	Ġardamān	cornu17
69.82576	42.02949	Transoxiana	towns	cite	Ǧarkard/Ġarkard	cornu17
71.97221	41.30084	Transoxiana	regions	region	Ǧidġil	cornu17
64.73843	39.58498	Transoxiana	waystations	etape	Ǧikam ?	cornu17
62.36792	40.23331	Transoxiana	towns	cite	Ǧikarband	cornu17
69.11286	40.9956	Transoxiana	towns	cite	Ǧīnānǧakaṯ ?	cornu17
74.79378	42.84796	Transoxiana	waystations	etape	Ǧūl ?	cornu17
72.4972	42.89268	Transoxiana	waystations	etape	Ǧūl Šūb ?	cornu17
59.31292	42.28887	Transoxiana	towns	cite	Ǧurǧāniyyaŧ al-Ṣuġrá	cornu17
59.88682	42.94872	Transoxiana	waystations	etape	Ǧuwīqān	cornu17
68.78102	37.83441	Transoxiana	towns	cite	Halāward	cornu17
74.54582	42.83233	Transoxiana	regions	canton	Ḫaranǧawān ?	cornu17
67.58739	39.9712	Transoxiana	towns	cite	Ḫaraqānaŧ ?	cornu17
68.90655	40.80598	Transoxiana	towns	cite	Ḫaraškaṯ	cornu17
65.61472	40.1917	Transoxiana	regions	canton	Ḫarġānkaṯ	cornu17
69.69791	41.59198	Transoxiana	towns	cite	Ḫarġānkaṯ	cornu17
70.53285	41.02958	Transoxiana	towns	cite	Ḫāš/Ḫās/Ḫašt	cornu17
67.07594	37.69255	Transoxiana	towns	cite	Hāšimǧird ?	cornu17
69.39376	41.4306	Transoxiana	towns	cite	Ḫātūnkaṯ ?	cornu17
68.82906	40.22314	Transoxiana	villages	bourgade	Ḫāwaṣ/Ḥāwas	cornu17
70.99972	41.13472	Transoxiana	capitals	cheflieu	Ḫaylām/Ḫayralam	cornu17
61.09517	41.2861	Transoxiana	towns	cite	Hazārāsb	cornu17
60.33577	41.38465	Transoxiana	towns	cite	Ḫīwah	cornu17
65.58856	40.12063	Transoxiana	regions	canton	Ḫudīmankān	cornu17
64.20076	39.81909	Transoxiana	regions	canton	Ḫuǧādah	cornu17
69.63107	40.24606	Transoxiana	towns	cite	Ḫuǧandaŧ	cornu17
69.85097	37.87023	Transoxiana	capitals	capitale	Hulbuk	cornu17
71.05784	40.55623	Transoxiana	towns	cite	Ḫuwākand	cornu17
59.97545	41.65733	Transoxiana	regions	region	Ḫuwārizm	cornu17
70.2074	40.78508	Transoxiana	regions	region	Īlāq	cornu17
69.75409	42.23062	Transoxiana	capitals	capitale	Isbīǧāb	cornu17
69.75409	42.23062	Transoxiana	regions	circon	Isbīǧāb	cornu17
66.30707	38.53462	Transoxiana	towns	cite	Iskīfaġan	cornu17
66.87902	39.94544	Transoxiana	towns	cite	Ištīḫān ?	cornu17
67.1707	39.70827	Transoxiana	capitals	cheflieu	Kabūzanǧakaṯ/Kabūḏanǧakaṯ	cornu17
67.1707	39.70827	Transoxiana	regions	canton	Kabūzanǧakaṯ/Kabūḏanǧakaṯ	cornu17
68.31763	42.66945	Transoxiana	towns	cite	Kadar	cornu17
66.31581	37.37958	Transoxiana	towns	cite	Kālif	cornu17
70.51735	40.29225	Transoxiana	towns	cite	Kand	cornu17
66.78829	38.37384	Transoxiana	villages	localite	Kandak	cornu17
68.92955	37.32188	Transoxiana	towns	cite	Kārbank ?	cornu17
59.79383	42.80533	Transoxiana	towns	cite	Kardar/Kurdar/Kurdur ?	cornu17
60.68254	41.38937	Transoxiana	towns	cite	Kardarānḫās/Kardarānḫuwāš ?	cornu17
65.40937	40.14581	Transoxiana	regions	canton	Karmiīniyyaŧ	cornu17
71.83079	41.48396	Transoxiana	capitals	cheflieu	Karwān	cornu17
71.83079	41.48396	Transoxiana	regions	district	Karwān	cornu17
71.64288	41.24406	Transoxiana	regions	canton	Kāsān	cornu17
71.64288	41.24406	Transoxiana	towns	cite	Kāsān	cornu17
65.5409	38.9315	Transoxiana	towns	cite	Kasbaŧ	cornu17
60.70385	41.72062	Transoxiana	capitals	capitale	Kaṯ	cornu17
66.84071	39.03102	Transoxiana	capitals	capitale	Kišš/Kašš	cornu17
66.84071	39.03102	Transoxiana	regions	territoire	Kišš/Kašš	cornu17
59.02814	42.09511	Transoxiana	towns	cite	Kīt/Ǧīt ?	cornu17
